id,email_address,first_name,last_name,address,city,county_name,state,zip,website_source,phone_number,gender,dob,registration_date,valid,extra,email_id,ethnicity,ownrent,domain,main_interest,sub_interest,latitude,longitude,uploaded,country,websource_id,interest_ids,DNC,source,first_name_norm,last_name_norm,zip_norm
12,user12@example.com,James,Smith,123 Main St,Springfield,Franklin,CA,,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,
13,user13@example.com,James,Smith,123 Main St,Springfield,Franklin,12,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
14,user14@example.com,James,Smith,123 Main St,Springfield,Franklin,XX,12345,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,12345
15,user15@example.com,James,Smith,123 Main St,Springfield,Franklin,AK,99501,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,99501
16,user16@example.com,James,Smith,123 Main St,Springfield,Franklin,MA,01234,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,01234
17,user17@example.com,James,Smith,123 Main St,Springfield,Franklin,WA,98101,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,98101
18,user20@example.com,José,García,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,josé,garcía,90210
19,user21@example.com,O'Brien,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,o'brien,smith,90210
20,user22@example.com,Anne-Marie,Dupont,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,anne-marie,dupont,90210
21,user23@example.com,aaaa,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,aaaa,smith,90210
22,user24@example.com,Test,User,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,test,user,90210
23,user25@example.com,,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,,smith,90210
24,user26@example.com,J,K,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,j,k,90210
25,user27@example.com,Same,Same,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,same,same,90210
26,user28@example.com,Smith,smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,smith,smith,90210
27,user29@example.com,John Doe42,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,john doe42,smith,90210
28,,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
29,   ,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
30,  user30@example.com  ,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
31,not-an-email,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
32,user@nodot,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
33,NULL,James,Smith,123 Main St,Springfield,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
34,user31@example.com,James,Smith,,,Franklin,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
35,user32@example.com,James,Smith,,Springfield,,CA,90210,organic,555-010-0100,M,1980-01-01,2025-01-01,1,,eid0,U,O,example.com,tech,news,35.000000,-90.000000,2026-01-01,US,1,"1,2",0,vendor_a,james,smith,90210
36,user@@double.com,Grace,zzzz,3567 Cedar Ln,Riverside,Montgomery,SC,29466,organic,555-444-3985,F,1955-10-21,2025-08-22,1,,eid36,O,R,inbox.co,tech,tips,25.685946,-115.756096,2026-03-17,US,1301,"8,25",1,internal,grace,zzzz,29466
37,user37@webmail.net,Sarah,Johnson,,Franklin,Washington,ri,02240,organic,555-735-6236,F,1997-08-08,2025-02-23,1,,eid37,A,O,example.com,finance,guides,49.908889,-98.217489,2026-07-11,US,1717,"1,27",1,partner_c,sarah,johnson,02240
38,user38@inbox.co,Olivia,Smith,5068 Lake Dr,Fairview,Jackson,ND,58567,affiliate,555-234-4292,F,1997-06-19,2025-12-23,0,,eid38,U,O,webmail.net,travel,reviews,46.090039,-115.121489,2026-08-18,US,915,"5,26",1,vendor_a,olivia,smith,58567
39,  user39@company.io  ,James,Sample,8974 Cedar Ln,Springfield,Jackson,AR,72328,social,555-668-3358,M,1944-01-15,2025-05-11,1,,eid39,A,O,company.io,home,tips,31.623830,-89.119390,2026-02-20,US,4253,"13,7",0,vendor_b,james,sample,72328
40,user40@webmail.net,Linda,Scott,4606 Pine Rd,Springfield,Washington,SD,57896,organic,555-382-1439,M,1995-12-02,2025-03-01,1,,eid40,O,R,company.io,finance,tips,33.449380,-118.366192,2026-03-21,US,909,"16,35",1,internal,linda,scott,57896
41,user41@example.com,Paul,Clark,4207 Elm Blvd,Clinton,Marion,MI,48926,affiliate,555-889-5483,F,1976-09-16,2025-11-24,1,,eid41,O,R,example.com,auto,tips,35.247575,-91.190776,2026-03-21,US,4225,"6,9",1,internal,paul,clark,48926
42,user42@webmail.net,Andrew,Green,8649 Cedar Ln,Georgetown,Jefferson,VA,37306,paid-search,555-496-2140,M,1976-11-22,2025-06-05,1,,eid42,U,O,webmail.net,travel,guides,24.750645,-104.285316,2026-05-26,US,4147,"2,27",0,internal,andrew,green,37306
43,user43@webmail.net,Hannah,aaaa,3532 Sunset Ave,Greenville,,IL,62668,organic,555-881-5327,F,1954-04-15,2025-02-06,1,,eid43,H,O,example.com,health,deals,25.768757,-83.466636,2026-05-18,US,836,"20,6",0,partner_c,hannah,aaaa,62668
44,user44@webmail.net,Sophia,Lee,9129 Main St,Clinton,Monroe,GA,30912,organic,555-957-3615,M,1945-05-04,2025-08-04,1,,eid44,H,O,company.io,health,reviews,28.260646,-87.687512,2026-02-23,US,334,"22,43",1,vendor_b,sophia,lee,30912
45,user45@inbox.co,Daniel,Mary-Jane,9295 Elm Blvd,Fairview,,MT,59645,paid-search,555-564-3931,F,1984-06-12,2025-09-10,0,,eid45,B,O,company.io,auto,trends,46.799903,-66.940942,2026-07-13,US,4129,"33,17",1,vendor_b,daniel,mary-jane,59645
46,user46@company.io,Jason,Lee,4712 Main St,Springfield,,MI,48599,organic,555-879-4839,M,1952-06-05,2025-03-16,1,,eid46,A,R,company.io,home,reviews,36.081760,-67.467502,2026-04-14,US,4654,"5,18",0,vendor_b,jason,lee,48599
47,user47@company.io,Linda,Young,6568 Sunset Ave,Clinton,Montgomery,OK,73752,paid-search,555-217-3119,M,1967-07-01,2025-02-18,0,,eid47,H,O,testmail.org,tech,guides,36.420835,-72.856091,2026-08-15,US,586,"10,14",0,internal,linda,young,73752
48,user@@double.com, ,Jackson,5085 River Rd,Bristol,Washington,NY,55698,social,555-917-4545,M,1998-06-13,2025-12-15,0,,eid48,O,R,example.com,travel,guides,27.919978,-100.441340,2026-04-23,US,1024,"21,25",0,internal, ,jackson,55698
49,user49@example.com,x,Miller,7104 Pine Rd,Springfield,Jackson,IL,61424,organic,555-190-4660,M,1986-06-01,2025-05-12,1,,eid49,W,O,inbox.co,home,reviews,46.965012,-85.319025,2026-01-20,,1416,"27,30",0,partner_c,x,miller,61424
50,user name@x.com,Brian,Walker,5365 Sunset Ave,Clinton,Washington,ME,04595,organic,555-749-6936,F,1992-12-22,2025-05-23,0,,eid50,W,O,webmail.net,health,news,49.271195,-116.359820,2026-01-19,US,1112,"22,2",0,internal,brian,walker,04595
51,user51@example.com,Eric,Scott,5380 Elm Blvd,Georgetown,Jefferson,MN,55561,paid-search,555-978-2782,F,1966-06-05,2025-02-18,0,,eid51,B,R,webmail.net,auto,deals,39.090515,-90.779663,2026-04-12,US,2,"17,16",1,internal,eric,scott,55561
52,user52@inbox.co,Mark,qqqq,4958 Hill St,Fairview,Franklin,MO,64810,paid-search,555-182-6079,M,1960-09-11,2025-12-02,0,,eid52,B,O,company.io,home,deals,43.973270,-121.444868,2026-04-10,US,1373,"18,42",0,partner_c,mark,qqqq,64810
53,user53@webmail.net,Abcuser,Brown,8744 Lake Dr,Riverside,Marion,VA,76939,partner,555-172-1377,F,1983-06-07,2025-03-02,0,,eid53,U,O,inbox.co,health,tips,42.790761,-83.440923,2026-08-22,US,2862,"30,11",0,internal,abcuser,brown,76939
54,user54@company.io,Andrew,Baker,115 Pine Rd,Bristol,Marion,MS,39303,partner,555-454-7704,M,1963-11-20,2025-03-12,0,,eid54,B,R,inbox.co,sports,guides,41.461881,-85.657760,2026-06-18,US,650,"15,35",1,vendor_b,andrew,baker,39303
55,user55@testmail.org,Patricia,Johnson,6232 Pine Rd,Greenville,Washington,IL,70912,paid-search,555-784-1132,M,1964-10-05,2025-04-10,0,,eid55,W,O,webmail.net,finance,trends,46.235630,-101.371711,2026-08-16,US,1923,"12,46",0,partner_c,patricia,johnson,70912
56,user56@inbox.co,Andrew,q,5500 Hill St,Riverside,Monroe,VT,05747,organic,555-148-3385,F,1941-07-09,2025-04-25,1,,eid56,H,O,company.io,tech,news,39.005779,-115.740929,2026-05-14,US,37,"42,36",0,vendor_b,andrew,q,05747
57,user57@inbox.co,Sarah,Anderson,1835 Maple Dr,Springfield,Washington,MO,64753,paid-search,555-826-5755,F,1964-08-18,2025-07-09,1,,eid57,U,O,company.io,home,tips,37.098182,-77.906270,2026-03-23,US,1940,"33,3",0,vendor_b,sarah,anderson,64753
58,user58@testmail.org,Paul,q,1615 Maple Dr,Georgetown,Clay,IA,52274,paid-search,555-829-7164,M,1986-06-06,2025-02-23,0,,eid58,H,R,webmail.net,home,tips,29.801361,-105.597394,2026-03-18,US,2952,"9,8",0,internal,paul,q,52274
59,user59@webmail.net,David,Walker,2823 Maple Dr,Clinton,Monroe,HI,97226,organic,555-101-5710,M,1965-11-01,2025-08-09,1,,eid59,W,R,example.com,tech,guides,30.096378,-111.889296,2026-03-15,US,4353,"40,49",0,partner_c,david,walker,97226
60,  user60@inbox.co  ,Robert,Thomas,3632 River Rd,Riverside,Montgomery,XX,12A45,partner,555-398-7154,M,1982-04-16,2025-10-27,0,,eid60,W,R,example.com,home,deals,49.178688,-111.698168,2026-01-10,US,645,"20,16",1,partner_c,robert,thomas,12A45
61,,Brian,Martin,6086 River Rd,Bristol,Marion,NM,87136,partner,555-417-4602,M,1983-07-27,2025-02-23,0,,eid61,W,O,inbox.co,auto,reviews,44.572009,-105.170732,2026-01-15,US,89,"41,30",0,internal,brian,martin,87136
62,,Grace, ,2840 Oak Ave,Clinton,Jefferson,NC,27402,social,555-437-2488,M,1951-01-21,2025-09-16,1,,eid62,A,O,example.com,health,guides,37.382918,-87.614725,2026-01-28,US,4022,"48,22",0,vendor_b,grace, ,27402
63,user63@testmail.org,Chloe,Wright,6354 Main St,Riverside,Adams,VI,,affiliate,555-667-8766,M,1951-02-06,2025-11-04,1,,eid63,H,R,company.io,tech,news,37.309800,-99.267043,2026-02-23,US,910,"36,17",0,vendor_b,chloe,wright,
64,user64@webmail.net,A,Wilson,3328 Cedar Ln,,,WY,83231,social,555-809-5160,F,1979-08-27,2025-02-01,1,,eid64,U,R,inbox.co,tech,reviews,46.272698,-112.828760,2026-08-25,US,4039,"6,39",1,vendor_b,a,wilson,83231
65,user65@company.io,Linda,Taylor,,Georgetown,Adams,MN,56861,social,555-728-2493,F,1987-12-05,2025-10-06,1,,eid65,A,R,example.com,health,trends,38.680450,-117.472775,2026-04-13,,4791,"46,7",0,partner_c,linda,taylor,56861
66,user66@testmail.org,Paul,O'Brien,8585 Sunset Ave,Springfield,Adams,VA,123456,paid-search,555-224-3916,F,1940-01-16,2025-06-20,0,,eid66,A,R,company.io,auto,news,39.001601,-113.185403,2026-01-10,US,1005,"4,22",1,vendor_b,paul,o'brien,123456
67,user67@example.com,Robert,aaaa,1396 Main St,Riverside,Jefferson,AZ,86763,paid-search,555-268-8509,F,1991-05-21,2025-09-23,1,,eid67,A,O,testmail.org,auto,guides,44.442621,-79.838563,2026-08-10,US,2314,"36,3",1,vendor_b,robert,aaaa,86763
68,user68@company.io,Sjöberg,King,1615 Maple Dr,Salem,Montgomery,LA,71278,organic,555-719-4061,M,1983-01-09,2025-11-11,0,,eid68,U,O,inbox.co,auto,tips,49.980700,-105.348829,2026-05-28,US,3446,"36,19",0,vendor_a,sjöberg,king,71278
69,user69@inbox.co,Laura,,7799 Main St,Bristol,Clay,AL,44785,partner,555-219-5085,F,1980-01-02,2025-08-02,1,,eid69,H,R,example.com,health,guides,32.394352,-112.298773,2026-02-10,,2024,"31,45",0,partner_c,laura,,44785
70,user70@company.io,Dummy,Garcia,1218 Elm Blvd,Riverside,Clay,MI,49785,affiliate,555-543-4869,F,1983-09-21,2025-08-23,1,,eid70,O,O,inbox.co,travel,guides,45.772269,-83.912763,2026-01-11,US,2279,"10,41",1,internal,dummy,garcia,49785
71,,D'Angelo,Scott,4338 Elm Blvd,Franklin,Jefferson,fl,33550,social,555-791-2846,F,1947-01-11,2025-11-16,0,,eid71,O,O,example.com,health,news,38.508290,-119.803037,2026-01-18,US,3382,"11,37",0,internal,d'angelo,scott,33550
72,,Müller,Miller,3838 Cedar Ln,Georgetown,Clay,MI,49212,organic,555-188-5488,F,1993-11-13,2025-03-19,1,,eid72,O,O,company.io,tech,reviews,49.510261,-120.164497,2026-02-25,US,4054,"2,42",0,vendor_a,müller,miller,49212
73,,Daniel,Johnson,2670 Cedar Ln,,,OK,123456,affiliate,555-319-7950,F,1944-01-14,2025-04-17,0,,eid73,W,O,webmail.net,home,tips,24.293871,-74.590913,2026-04-13,US,1667,"38,39",0,internal,daniel,johnson,123456
74,user74@company.io,Daniel,Jackson,6006 Sunset Ave,Arlington,,OH,43370,partner,555-980-8532,F,1992-09-04,2025-07-12,1,,eid74,O,O,inbox.co,finance,deals,36.731939,-107.525641,2026-08-14,US,1759,"28,23",0,internal,daniel,jackson,43370
75,  user75@testmail.org  ,Michael,François,9498 Main St,Salem,Clay,WI,53504,paid-search,555-537-6731,F,1941-05-24,2025-01-23,1,,eid75,W,O,testmail.org,finance,tips,28.649652,-117.987848,2026-01-13,US,2087,"22,29",1,vendor_a,michael,françois,53504
76,user76@inbox.co,David,Wilson,1515 Pine Rd,Riverside,Jackson,SD,57372,social,555-541-8012,F,1958-05-25,2025-10-24,1,,eid76,A,O,example.com,finance,guides,27.025950,-117.585524,2026-06-18,US,221,"1,1",1,vendor_a,david,wilson,57372
77,user77@example.com,Anna,Green,4303 Sunset Ave,Riverside,Lincoln,MI,48651,paid-search,555-381-9556,F,1975-10-21,2025-09-18,0,,eid77,O,O,company.io,finance,reviews,32.597900,-113.745862,2026-02-25,US,4557,"6,44",0,partner_c,anna,green,48651
78,  user78@testmail.org  ,Patricia,Sample,,Greenville,Franklin,AK,99468,partner,555-368-5170,F,1963-11-17,2025-12-01,1,,eid78,B,R,company.io,auto,tips,49.879320,-96.105763,2026-08-24,US,2665,"40,33",0,internal,patricia,sample,99468
79,,Mark,Green,,Clinton,Lincoln,NH,03549,affiliate,555-916-7934,M,1989-03-06,2025-01-28,1,,eid79,H,R,webmail.net,home,trends,33.108566,-69.449783,2026-01-17,US,3416,"37,38",1,internal,mark,green,03549
80,user80@company.io,Null,Lee,6413 Maple Dr,Madison,Marion,TN,12A45,social,555-721-7958,M,1967-05-26,2025-07-12,0,,eid80,O,R,company.io,auto,reviews,43.000911,-92.723757,2026-06-18,US,323,"21,2",1,internal,null,lee,12A45
81,user81@testmail.org,Kevin,Hall,4214 Hill St,Clinton,Franklin,AK,99422,paid-search,555-918-6048,F,1963-06-27,2025-12-16,1,,eid81,O,R,webmail.net,health,tips,47.129001,-119.812339,2026-02-27,US,2843,"30,8",1,vendor_b,kevin,hall,99422
82,user82@example.com,André,Baker,451 Hill St,Riverside,Jackson,IN,46940,paid-search,555-243-6246,F,1988-10-22,2025-01-18,1,,eid82,W,R,inbox.co,sports,reviews,41.198807,-114.802672,2026-03-19,US,3799,"39,40",0,vendor_b,andré,baker,46940
83,user83@testmail.org,Hannah,aaaa,2980 Pine Rd,Springfield,,DE,38176,social,555-123-9607,F,1983-10-16,2025-12-22,0,,eid83,H,O,example.com,sports,deals,41.543764,-108.639362,2026-01-21,US,1286,"21,30",0,vendor_a,hannah,aaaa,38176
84,user84@inbox.co,Daniel,Garcia,4061 Elm Blvd,Franklin,Marion,NJ,07913,social,555-679-7410,F,1968-11-02,2025-07-01,0,,eid84,H,R,company.io,finance,reviews,25.938952,-81.397226,2026-08-20,US,4852,"33,11",0,internal,daniel,garcia,07913
85,,Emily,Clark,3356 Hill St,Clinton,Franklin,ID,83221,affiliate,555-504-6846,M,1998-10-01,2025-06-27,1,,eid85,A,O,example.com,health,deals,42.086379,-92.513472,2026-07-18,US,1978,"31,29",1,partner_c,emily,clark,83221
86,user86@example.com,Jason,Taylor,2525 Cedar Ln,Franklin,Franklin,CO,24605,social,555-368-2349,M,1974-12-27,2025-10-14,1,,eid86,H,O,company.io,auto,guides,42.169356,-88.576874,2026-08-25,US,4949,"45,32",0,partner_c,jason,taylor,24605
87,user87@company.io,Kevin,Clark,6700 Oak Ave,Clinton,Franklin,AL,35915,social,555-300-4189,F,1985-12-22,2025-10-01,0,,eid87,B,O,example.com,sports,guides,24.390285,-69.560945,2026-03-23,US,3233,"26,3",0,partner_c,kevin,clark,35915
88,user88@testmail.org,Mark,François,5393 Oak Ave,Georgetown,Lincoln,ME,17580,paid-search,555-333-5552,F,1963-05-03,2025-10-03,0,,eid88,A,R,example.com,travel,trends,24.771171,-67.410251,2026-07-17,US,1375,"25,31",0,vendor_b,mark,françois,17580
89,  user89@example.com  ,Brian,Anderson,8381 Main St,Greenville,Franklin,TN,37815,partner,555-380-2479,M,1944-09-08,2025-01-18,1,,eid89,W,O,testmail.org,sports,trends,41.316457,-95.673259,2026-02-20,US,3890,"32,6",1,vendor_a,brian,anderson,37815
90,user90@inbox.co,J,Jackson,7100 Main St,Georgetown,Jefferson,SD,57627,partner,555-777-4370,F,1947-10-06,2025-07-07,1,,eid90,H,R,testmail.org,travel,reviews,49.077280,-77.004916,2026-01-12,US,201,"7,46",1,vendor_b,j,jackson,57627
91,user@nodot,Emily,aaaa,6018 Hill St,Springfield,,SD,57921,organic,555-381-2670,M,1971-01-24,2025-08-24,0,,eid91,U,R,webmail.net,sports,tips,45.469593,-113.082991,2026-03-11,US,4114,"44,29",1,vendor_b,emily,aaaa,57921
92,user92@inbox.co,James,Smith,2431 Sunset Ave,Springfield,Jackson,MS,39178,organic,555-682-3307,F,1982-01-21,2025-03-21,1,,eid92,W,R,example.com,finance,news,28.892240,-92.043722,2026-05-24,US,1829,"39,43",1,vendor_a,james,smith,39178
93,user93@webmail.net,Eric,José,6471 Main St,Springfield,Lincoln,MO,63390,affiliate,555-621-8195,F,1946-11-17,2025-01-14,0,,eid93,H,O,company.io,health,trends,49.933653,-112.094614,2026-01-17,US,1086,"2,33",0,partner_c,eric,josé,63390
94,user94@testmail.org,Patricia,Wilson,9976 Hill St,Georgetown,Montgomery,MN,55670,partner,555-562-6910,F,1988-11-27,2025-05-22,0,,eid94,B,R,example.com,tech,tips,35.823518,-108.192544,2026-03-24,,4683,"43,29",1,partner_c,patricia,wilson,55670
95,user95@company.io,Daniel,King,5319 Pine Rd,Franklin,Adams,AZ,86166,paid-search,555-116-5995,M,1958-10-05,2025-12-06,0,,eid95,O,R,testmail.org,sports,guides,49.293934,-100.898786,2026-01-19,US,3524,"37,10",1,partner_c,daniel,king,86166
96,user96@inbox.co,Jason,Brown,3952 Elm Blvd,Salem,Marion,UT,84254,paid-search,555-427-3642,M,1972-07-04,2025-01-15,1,,eid96,A,O,testmail.org,tech,guides,46.999114,-71.829218,2026-04-22,US,4206,"21,43",0,partner_c,jason,brown,84254
97,user97@testmail.org,Anna,Clark,2406 Lake Dr,Springfield,Marion,tx,75944,paid-search,555-852-1748,F,1989-01-05,2025-06-27,0,,eid97,O,O,testmail.org,tech,news,49.944090,-92.251998,2026-02-26,US,1289,"5,3",0,vendor_a,anna,clark,75944
98,user98@testmail.org,Sarah,Scott,89 Pine Rd,Salem,Jefferson,NM,87138,social,555-981-9343,M,1979-11-22,2025-03-04,0,,eid98,W,O,inbox.co,health,reviews,35.445182,-90.249147,2026-05-24,US,2640,"40,37",0,partner_c,sarah,scott,87138
99,..@.., ,Miller,,Madison,Clay,UT,28460,social,555-833-7337,F,1993-01-26,2025-11-02,1,,eid99,U,O,webmail.net,tech,news,35.394303,-75.684083,2026-04-10,US,1389,"3,48",0,internal, ,miller,28460
100,user100@testmail.org,Paul,André,3543 Pine Rd,Madison,Jackson,ME,04689,affiliate,555-564-5996,F,1994-06-27,2025-08-17,0,,eid100,A,R,inbox.co,finance,reviews,38.954969,-111.571547,2026-07-25,US,3358,"23,12",1,vendor_b,paul,andré,04689
101,user101@company.io,Eric,Wilson,3612 Cedar Ln,Salem,Jefferson,UT,84945,partner,555-658-6216,F,1960-08-02,2025-10-13,0,,eid101,H,R,webmail.net,home,news,38.812176,-101.434313,2026-03-20,US,1094,"28,29",1,vendor_a,eric,wilson,84945
102,user102@webmail.net,Michael,Hall,826 Pine Rd,Arlington,Montgomery,HI,97971,organic,555-234-1948,F,1966-07-01,2025-03-13,0,,eid102,O,O,testmail.org,health,reviews,37.698759,-100.451757,2026-05-26,US,3203,"24,33",0,partner_c,michael,hall,97971
103,@missinglocal,Grace,Walker,3055 Pine Rd,Springfield,Adams,MN,56475,organic,555-131-2662,M,1949-02-25,2025-10-06,1,,eid103,U,O,inbox.co,tech,guides,31.028556,-123.976685,2026-03-14,US,2631,"8,21",0,vendor_a,grace,walker,56475
104,user104@testmail.org,Eric,Anderson,8052 Pine Rd,Bristol,Monroe,GA,30902,affiliate,555-116-1140,M,1989-08-18,2025-03-02,0,,eid104,U,O,testmail.org,finance,tips,24.619491,-109.166244,2026-03-20,US,2758,"38,38",0,partner_c,eric,anderson,30902
